caseID,ActivityID,completeTime
3709450,114,2011-08-22 18:09:12
3709450,127,2011-08-22 18:09:18
3709450,134,2011-08-22 18:10:43
3709450,136,2011-08-23 08:00:00
3715655,23,2011-07-22 08:00:00
3715655,28,2011-08-15 08:00:00
3715655,36,2011-08-15 08:00:00
3715655,26,2011-10-24 19:51:47
3715655,189,2011-10-24 19:51:47
3715655,43,2011-10-24 19:51:47
3715655,53,2011-10-24 19:51:47
3715655,78,2011-10-24 19:51:47
3715655,278,2011-10-24 19:51:47
3715655,85,2011-10-24 19:51:47
3715655,92,2011-10-24 19:51:47
3715655,111,2011-10-24 19:51:47
3715655,63,2011-10-24 19:51:47
3715655,27,2011-10-24 19:51:47
3715655,47,2011-10-24 19:51:47
3715655,114,2011-10-24 19:51:47
3715655,84,2011-10-24 19:51:47
3715655,48,2011-10-24 19:51:47
3715655,25,2011-10-24 19:51:47
3715655,83,2011-10-24 19:51:47
3715655,113,2011-10-24 19:51:47
3715655,35,2011-10-24 19:51:47
3715655,127,2012-03-09 18:02:58
3715655,134,2012-03-09 18:03:16
3715655,136,2012-03-09 18:03:16
3718043,23,2011-07-22 08:00:00
3718043,36,2011-08-15 08:00:00
3718043,28,2011-08-15 08:00:00
3718043,26,2011-08-22 23:32:51
3718043,189,2011-08-22 23:32:51
3718043,43,2011-08-22 23:32:51
3718043,53,2011-08-22 23:32:51
3718043,66,2011-08-22 23:32:51
3718043,27,2011-08-22 23:32:51
3718043,47,2011-08-22 23:32:51
3718043,48,2011-08-22 23:32:51
3718043,35,2011-08-22 23:32:51
3718043,63,2011-08-22 23:32:51
3718043,25,2011-08-22 23:32:51
3718043,78,2011-08-22 23:33:11
3718043,278,2011-08-22 23:33:13
3718043,84,2011-08-22 23:33:14
3718043,83,2011-08-22 23:33:14
3718043,85,2011-09-08 22:19:55
3718043,92,2011-09-08 22:19:56
3718043,111,2011-09-08 22:19:57
3718043,113,2011-09-08 22:19:57
3718043,114,2011-09-09 00:05:20
3718043,127,2011-09-09 17:22:38
3718043,136,2011-09-09 17:22:53
3718043,134,2011-09-09 17:22:53
3719678,23,2011-07-22 08:00:00
3719678,25,2011-08-13 00:10:18
3719678,189,2011-08-13 00:10:23
3719678,26,2011-08-13 00:10:38
3719678,27,2011-08-13 00:15:40
3719678,35,2011-08-13 00:18:19
3719678,36,2011-08-15 08:00:00
3719678,28,2011-08-15 08:00:00
3719678,47,2011-08-18 17:04:10
3719678,43,2011-08-24 08:00:00
3720299,23,2011-07-22 08:00:00
3720299,25,2011-08-13 00:46:29
3720299,189,2011-08-13 00:46:32
3720299,26,2011-08-13 00:46:44
3720299,27,2011-08-13 00:52:52
3720299,35,2011-08-13 00:53:14
3720299,28,2011-08-15 08:00:00
3720299,36,2011-08-15 08:00:00
3720299,43,2011-08-24 08:00:00
3720299,47,2011-09-15 20:00:08
3720299,48,2011-09-15 20:00:10
3720299,53,2011-09-15 20:00:11
3720299,63,2011-09-15 20:00:13
3720299,66,2011-09-15 20:00:17
3720299,78,2011-09-15 20:00:26
3720299,278,2011-09-15 20:00:31
3720299,83,2011-09-15 20:00:34
3720299,84,2011-09-15 20:00:34
3720299,85,2011-09-15 20:00:36
3720299,92,2011-09-15 20:00:37
3720299,111,2011-09-15 20:00:40
3720299,113,2011-09-15 20:00:40
3720299,114,2011-09-15 23:40:01
3720299,127,2011-09-15 23:40:03
3720299,136,2011-09-15 23:51:42
3720299,134,2011-09-15 23:51:42
3721542,23,2011-07-20 08:00:00
3721542,43,2011-08-15 08:00:00
3721542,36,2011-08-15 18:44:52
3721542,28,2011-08-15 18:44:52
3721542,26,2011-08-16 22:30:50
3721542,25,2011-08-16 22:30:50
3721542,27,2011-08-16 22:30:50
3721542,35,2011-08-16 22:30:50
3721542,189,2011-08-16 22:30:51
3721542,47,2011-08-16 22:50:06
3721542,48,2011-08-16 22:50:08
3721542,53,2011-08-16 22:50:13
3721542,63,2011-09-01 18:40:23
3721542,66,2011-09-01 18:40:26
3721542,78,2011-09-01 18:40:31
3721542,278,2011-09-01 18:40:35
3721542,84,2011-09-01 18:40:36
3721542,83,2011-09-01 18:40:36
3721542,85,2011-09-01 18:40:37
3721542,92,2011-09-01 18:40:40
3721542,111,2011-09-01 18:40:45
3721542,113,2011-09-01 18:40:46
3721542,114,2011-09-01 18:47:05
3721542,127,2011-09-02 16:35:46
3721542,134,2011-09-02 16:38:19
3721542,136,2011-09-06 08:00:00
3723337,23,2011-07-22 08:00:00
3723337,43,2011-08-03 08:00:00
3723337,36,2011-08-05 08:00:00
3723337,28,2011-08-10 08:00:00
3723337,26,2011-08-18 17:36:19
3723337,189,2011-08-18 17:36:19
3723337,27,2011-08-18 17:36:19
3723337,25,2011-08-18 17:36:19
3723337,35,2011-09-13 00:20:13
3723337,47,2011-09-13 00:47:23
3723337,48,2011-09-13 00:47:24
3723337,53,2011-09-13 00:47:26
3723337,63,2011-09-13 00:47:31
3723337,66,2011-09-13 00:47:33
3723337,78,2011-09-13 00:48:05
3723337,278,2011-09-13 00:48:07
3723337,84,2011-09-13 00:48:09
3723337,83,2011-09-13 00:48:09
3723337,85,2011-09-13 00:48:10
3723337,92,2011-09-13 00:48:12
3723337,111,2011-09-13 00:48:15
3723337,113,2011-09-13 00:48:15
3723337,114,2011-09-13 20:15:07
3723337,127,2011-09-13 20:15:12
3723337,134,2011-09-13 20:55:25
3723337,136,2011-09-13 20:55:25
3725165,23,2011-07-22 08:00:00
3725165,36,2011-08-15 08:00:00
3725165,28,2011-08-15 08:00:00
3725165,43,2011-08-24 08:00:00
3725165,26,2011-08-29 19:42:20
3725165,27,2011-08-29 19:42:20
3725165,25,2011-08-29 19:42:20
3725165,53,2011-08-29 19:42:21
3725165,47,2011-08-29 19:42:21
3725165,35,2011-08-29 19:42:21
3725165,48,2011-08-29 19:42:21
3725165,53,2011-08-29 19:42:22
3725165,48,2011-08-29 19:42:22
3725165,47,2011-08-29 19:42:22
3725165,53,2011-08-29 19:42:27
3725165,53,2011-08-29 19:42:31
3725165,53,2011-08-29 19:42:35
3725165,47,2011-08-29 19:43:02
3725165,48,2011-08-29 19:43:04
3725165,53,2011-08-29 19:43:07
3725165,63,2011-08-29 19:43:10
3725165,66,2011-08-29 19:43:12
3725165,189,2011-09-08 18:38:09
3725165,78,2011-09-08 18:38:45
3725165,278,2011-09-08 18:38:47
3725165,83,2011-09-08 18:38:48
3725165,84,2011-09-08 18:38:48
3725165,85,2011-09-08 18:38:49
3725165,92,2011-09-08 18:39:18
3725165,111,2011-09-08 18:39:21
3725165,113,2011-09-08 18:39:21
3725165,114,2011-09-08 19:32:04
3725165,127,2011-09-09 17:39:28
3725165,134,2011-09-09 17:39:42
3725165,136,2011-09-13 08:00:00
3727018,23,2011-07-27 08:00:00
3727018,28,2011-08-15 08:00:00
3727018,36,2011-08-15 08:00:00
3727018,25,2011-08-15 22:23:12
3727018,26,2011-08-15 22:23:24
3727018,27,2012-03-05 22:13:47
3727018,167,2012-03-05 22:13:59
3727018,179,2012-03-05 22:14:29
3727018,35,2012-03-05 22:15:18
3727018,189,2012-03-05 22:17:32
3728500,23,2011-07-28 08:00:00
3728500,25,2011-08-15 23:49:58
3728500,26,2011-08-15 23:50:06
3728500,189,2011-08-15 23:50:39
3728500,27,2011-08-15 23:54:50
3728500,35,2011-08-15 23:55:39
3728500,36,2011-08-16 08:00:00
3728500,28,2011-08-16 08:00:00
3728500,43,2011-08-24 08:00:00
3728500,48,2011-10-19 23:49:24
3728500,47,2011-10-19 23:49:24
3728500,53,2011-10-19 23:49:27
3728500,63,2011-10-19 23:49:28
3728500,66,2011-10-19 23:49:34
3728500,78,2011-10-19 23:49:44
3728500,278,2011-10-19 23:49:47
3728500,83,2011-10-19 23:49:49
3728500,84,2011-10-19 23:49:49
3728500,85,2011-10-26 23:48:02
3728500,92,2011-10-26 23:48:05
3728500,111,2011-10-26 23:48:08
3728500,113,2011-10-26 23:48:08
3728500,114,2011-10-31 17:48:04
3728500,127,2011-10-31 19:36:52
3728500,134,2011-10-31 19:37:04
3728500,136,2011-11-01 09:00:00
3732904,23,2011-08-08 08:00:00
3732904,25,2011-08-16 19:27:19
3732904,189,2011-08-16 19:27:26
3732904,26,2011-08-19 17:30:13
3732904,28,2011-08-19 17:31:11
3732904,27,2011-08-19 17:31:11
3732904,35,2011-08-19 17:31:38
3732904,36,2011-08-19 17:31:38
3734326,23,2011-07-29 08:00:00
3734326,43,2011-08-10 08:00:00
3734326,36,2011-08-16 08:00:00
3734326,28,2011-08-16 08:00:00
3734326,25,2011-08-29 18:31:39
3734326,26,2011-08-29 18:31:49
3734326,27,2011-08-29 18:31:52
3734326,35,2011-08-29 18:32:19
3734326,47,2011-08-29 18:32:24
3734326,48,2011-08-29 18:32:26
3734326,53,2011-08-29 18:32:28
3734326,189,2011-09-06 20:28:13
3734326,47,2011-09-06 20:28:46
3734326,48,2011-09-06 20:28:47
3734326,53,2011-09-06 20:28:48
3734326,63,2011-09-06 20:28:50
3734326,66,2011-09-06 20:28:51
3734326,78,2011-09-06 20:28:54
3734326,278,2011-09-06 20:28:56
3734326,83,2011-09-06 20:28:56
3734326,84,2011-09-06 20:28:56
3734326,85,2011-09-06 20:28:57
3734326,92,2011-09-06 20:28:58
3734326,111,2011-09-06 20:29:00
3734326,113,2011-09-06 20:29:00
3734326,114,2011-09-06 20:42:09
3734326,127,2011-09-09 18:14:44
3734326,134,2011-09-09 18:15:02
3734326,136,2011-09-13 08:00:00
3736131,23,2011-08-02 08:00:00
3736131,25,2011-08-16 23:10:11
3736131,189,2011-08-16 23:10:14
3736131,26,2011-08-16 23:10:20
3736131,28,2011-08-16 23:12:01
3736131,27,2011-08-16 23:12:01
3736131,36,2011-08-16 23:12:25
3736131,35,2011-08-16 23:12:25
3736131,47,2011-08-22 20:20:26
3736131,48,2011-08-22 20:20:28
3736131,53,2011-08-22 20:20:30
3736131,63,2011-08-22 20:20:32
3736131,66,2011-08-22 20:20:34
3736131,43,2011-08-24 08:00:00
3736131,78,2011-09-05 20:42:47
3736131,278,2011-09-05 20:42:55
3736131,84,2011-09-05 20:42:56
3736131,83,2011-09-05 20:42:56
3736131,85,2011-09-05 20:42:57
3736131,92,2011-09-05 20:42:57
3736131,111,2011-09-05 20:42:59
3736131,113,2011-09-05 20:42:59
3736131,114,2011-09-19 18:32:36
3736131,127,2011-09-19 19:21:53
3736131,134,2011-09-19 19:22:09
3736131,136,2011-09-20 08:00:00
3736900,23,2011-08-17 00:45:15
3736900,25,2011-08-17 00:58:45
3736900,26,2011-08-17 00:58:50
3736900,27,2011-08-17 01:00:56
3736900,35,2011-08-17 01:01:48
3736900,36,2011-08-17 08:00:00
3736900,28,2011-08-17 08:00:00
3736900,47,2011-08-23 18:25:08
3736900,43,2011-08-24 08:00:00
3736900,189,2011-09-27 18:51:44
3736900,48,2011-09-27 18:51:46
3736900,53,2011-09-27 18:51:48
3736900,63,2011-09-27 18:51:49
3736900,66,2011-09-27 18:51:50
3736900,78,2011-09-27 18:52:02
3736900,278,2011-09-27 18:52:05
3736900,83,2011-09-27 18:52:06
3736900,84,2011-09-27 18:52:06
3736900,85,2011-09-27 18:52:07
3736900,92,2011-09-27 18:52:07
3736900,111,2011-09-27 18:52:08
3736900,113,2011-09-27 18:52:08
3736900,114,2011-09-27 19:43:45
3736900,127,2011-09-28 01:45:47
3736900,136,2011-09-28 01:46:07
3736900,134,2011-09-28 01:46:07
3741124,23,2011-07-29 08:00:00
3741124,25,2011-08-18 17:39:18
3741124,189,2011-08-18 17:39:24
3741124,26,2011-08-18 17:40:11
3741124,27,2011-08-18 17:40:19
3741124,28,2011-08-18 17:40:19
3741124,35,2011-08-18 17:41:52
3741124,36,2011-08-18 17:41:52
3741124,43,2011-08-31 08:00:00
3741124,47,2011-09-22 18:59:05
3741124,48,2012-02-10 21:05:19
3741124,53,2012-02-10 21:05:23
3741124,47,2012-09-25 20:29:42
3741124,53,2012-09-25 20:30:32
3741124,63,2012-09-25 20:30:42
3741124,66,2012-09-25 20:30:51
3741124,278,2012-09-25 20:31:21
3741124,84,2012-09-25 20:31:23
3741124,83,2012-09-25 20:31:23
3741124,85,2012-09-25 20:31:27
3741124,113,2013-01-07 20:46:23
3741124,127,2013-01-07 20:46:38
3741124,134,2013-01-11 00:08:53
3741124,136,2013-01-14 09:00:00
3744251,23,2011-08-08 08:00:00
3744251,25,2011-08-18 18:50:06
3744251,26,2011-08-18 18:50:13
3744251,27,2011-08-18 18:55:58
3744251,28,2011-08-18 18:55:58
3744251,189,2011-08-18 18:56:22
3744251,36,2011-08-18 18:56:56
3744251,35,2011-08-18 18:56:56
3744251,43,2011-08-31 08:00:00
3744251,47,2011-09-28 23:23:40
3744251,48,2011-09-28 23:23:43
3744251,53,2011-09-28 23:23:58
3744251,63,2011-09-28 23:24:19
3744251,66,2011-09-28 23:24:24
3744251,78,2011-09-28 23:24:28
3744251,278,2011-09-28 23:24:30
3744251,84,2011-09-28 23:24:31
3744251,83,2011-09-28 23:24:31
3744251,85,2011-09-28 23:24:40
3744251,92,2011-09-28 23:24:43
3744251,111,2011-09-28 23:24:45
3744251,113,2011-09-28 23:24:45
3744998,23,2011-08-10 08:00:00
3744998,25,2011-08-18 19:26:48
3744998,26,2011-08-18 19:26:56
3744998,189,2011-09-27 19:35:01
3745805,23,2011-08-10 08:00:00
3745805,28,2011-08-18 08:00:00
3745805,36,2011-08-18 08:00:00
3745805,43,2011-08-31 08:00:00
3745805,26,2011-09-29 22:02:39
3745805,189,2011-09-29 22:02:39
3745805,35,2011-09-29 22:02:39
3745805,27,2011-09-29 22:02:39
3745805,25,2011-09-29 22:02:39
3745805,47,2011-09-29 22:04:05
3745805,48,2011-09-29 22:04:29
3745805,53,2011-09-29 22:04:32
3745805,47,2011-10-10 22:32:40
3745805,48,2011-10-10 22:32:42
3745805,53,2011-10-10 22:32:46
3745805,63,2011-10-10 22:32:56
3745805,66,2011-10-10 22:33:03
3745805,78,2011-10-10 22:33:23
3745805,278,2011-10-10 22:33:26
3745805,84,2011-10-10 22:33:30
3745805,83,2011-10-10 22:33:30
3745805,85,2011-10-10 22:33:42
3745805,92,2011-10-10 22:33:47
3745805,111,2011-10-10 22:33:55
3745805,113,2011-10-10 22:33:55
3745805,114,2011-10-10 22:33:57
3745805,127,2011-10-10 22:33:58
3745805,134,2011-10-10 22:37:25
3745805,136,2011-10-17 08:00:00
3746510,23,2011-08-11 08:00:00
3746510,28,2011-08-18 20:57:22
3746510,26,2011-08-22 21:16:28
3746510,189,2011-08-22 21:16:28
3746510,25,2011-08-22 21:16:28
3746510,27,2011-08-22 21:16:28
3747637,23,2011-08-17 08:00:00
3747637,25,2011-08-18 22:20:29
3747637,189,2011-08-18 22:20:31
3747637,26,2011-08-18 22:20:37
3747637,28,2011-08-18 22:23:10
3747637,27,2011-08-18 22:23:10
3747637,35,2011-08-18 22:23:35
3747637,36,2011-08-18 22:23:35
3747637,47,2011-08-30 19:30:38
3747637,48,2011-08-30 19:30:39
3747637,53,2011-08-30 19:30:46
3747637,43,2011-08-31 08:00:00
3747637,48,2011-09-20 22:17:19
3747637,47,2011-09-20 22:17:19
3747637,53,2011-10-19 19:52:31
3747637,63,2011-10-19 19:52:33
3747637,66,2011-10-19 19:52:42
3747637,78,2011-10-19 19:52:50
3747637,278,2011-10-19 19:52:53
3747637,83,2011-10-19 19:52:54
3747637,84,2011-10-19 19:52:54
3747637,85,2011-10-19 19:52:56
3747637,92,2011-10-19 19:52:57
3747637,111,2011-10-19 19:52:59
3747637,113,2011-10-19 19:52:59
3747637,114,2011-10-21 17:47:04
3747637,127,2011-10-21 17:47:13
3747637,134,2011-10-21 17:47:30
3747637,136,2011-10-25 08:00:00
3748812,23,2011-08-03 08:00:00
3748812,26,2011-08-18 23:42:48
3748812,189,2011-08-18 23:42:48
3748812,27,2011-08-18 23:42:48
3748812,35,2011-08-18 23:42:48
3748812,25,2011-08-18 23:42:48
3748812,36,2011-08-19 08:00:00
3748812,28,2011-08-19 08:00:00
3748812,43,2011-08-31 08:00:00
3748812,47,2011-09-12 19:43:03
3748812,48,2011-09-12 19:43:05
3748812,53,2011-09-12 19:43:07
3748812,63,2011-09-12 19:43:09
3748812,66,2011-09-12 19:43:10
3748812,78,2011-09-12 19:43:14
3748812,278,2011-09-12 19:43:14
3748812,84,2011-09-12 19:43:15
3748812,83,2011-09-12 19:43:15
3748812,85,2011-09-12 19:43:16
3748812,92,2011-09-12 19:43:17
3748812,111,2011-09-12 19:43:19
3748812,113,2011-09-12 19:43:19
3748812,114,2011-09-12 20:00:49
3748812,127,2011-09-12 20:42:01
3748812,134,2011-09-12 20:42:35
3748812,136,2011-09-13 08:00:00
3753442,23,2011-07-29 08:00:00
3753442,25,2011-08-19 20:13:54
3753442,26,2011-08-19 20:14:08
3753442,36,2011-08-22 08:00:00
3753442,28,2011-08-22 08:00:00
3753442,189,2011-08-29 19:20:13
3753442,27,2011-08-29 19:20:18
3753442,35,2011-08-29 19:20:45
3753442,47,2011-08-29 19:21:12
3753442,48,2011-08-29 19:21:14
3753442,53,2011-08-29 19:21:17
3753442,63,2011-08-29 19:21:22
3753442,66,2011-08-29 19:21:27
3753442,78,2011-08-29 19:21:42
3753442,278,2011-08-29 19:21:45
3753442,84,2011-08-29 19:21:46
3753442,83,2011-08-29 19:21:46
3753442,85,2011-08-29 19:21:50
3753442,92,2011-08-29 19:21:54
3753442,111,2011-08-29 19:22:00
3753442,113,2011-08-29 19:22:00
3753442,114,2011-08-29 19:22:03
3753442,127,2011-08-29 19:22:09
3753442,134,2011-08-29 19:30:23
3753442,43,2011-08-31 08:00:00
3753442,136,2011-09-05 08:00:00
3754056,23,2011-07-29 08:00:00
3754056,28,2011-08-22 08:00:00
3754056,36,2011-08-22 08:00:00
3754056,26,2011-08-30 00:39:43
3754056,189,2011-08-30 00:39:43
3754056,27,2011-08-30 00:39:43
3754056,25,2011-08-30 00:39:43
3754056,35,2011-08-30 00:39:43
3754056,47,2011-08-30 00:40:00
3754056,48,2011-08-30 00:40:01
3754056,53,2011-08-30 00:40:03
3754056,63,2011-08-30 00:40:07
3754056,66,2011-08-30 00:40:12
3754056,78,2011-08-30 00:40:24
3754056,278,2011-08-30 00:40:26
3754056,83,2011-08-30 00:40:30
3754056,84,2011-08-30 00:40:30
3754056,85,2011-08-30 00:40:32
3754056,92,2011-08-30 00:40:36
3754056,111,2011-08-30 00:40:44
3754056,113,2011-08-30 00:40:44
3754056,114,2011-08-30 00:40:46
3754056,127,2011-08-30 00:40:52
3754056,134,2011-08-30 00:40:57
3754056,43,2011-09-05 08:00:00
3754056,136,2011-09-05 08:00:00
3754714,23,2011-07-29 08:00:00
3754714,25,2011-08-29 20:06:12
3754714,26,2011-08-29 20:06:17
3754714,28,2011-08-29 20:09:38
3754714,27,2011-08-29 20:09:38
3754714,189,2011-08-29 20:10:20
3754714,36,2011-08-29 20:10:29
3754714,35,2011-08-29 20:10:29
3754714,47,2011-08-29 20:11:01
3754714,48,2011-08-29 20:11:05
3754714,53,2011-08-29 20:11:31
3754714,63,2011-08-29 20:11:39
3754714,66,2011-08-29 20:11:42
3754714,78,2011-08-29 20:12:10
3754714,278,2011-08-29 20:12:11
3754714,84,2011-08-29 20:12:21
3754714,83,2011-08-29 20:12:21
3754714,85,2011-08-29 20:12:26
3754714,92,2011-08-29 20:12:32
3754714,111,2011-08-29 20:12:37
3754714,113,2011-08-29 20:12:37
3754714,114,2011-08-29 20:12:39
3754714,127,2011-08-29 20:12:48
3754714,134,2011-08-29 20:15:59
3754714,43,2011-08-31 08:00:00
3754714,136,2011-09-05 08:00:00
3755625,23,2011-08-04 08:00:00
3755625,25,2011-08-19 21:54:26
3755625,26,2011-08-19 21:54:33
3755625,28,2011-08-22 08:00:00
3755625,189,2011-08-29 18:37:28
3755625,27,2011-08-29 18:37:42
3755625,35,2011-08-29 18:38:11
3755625,36,2011-08-29 18:38:11
3755625,47,2011-08-29 18:38:29
3755625,48,2011-08-29 18:52:32
3755625,53,2011-08-29 18:52:35
3755625,63,2011-08-29 18:52:39
3755625,66,2011-08-29 18:52:42
3755625,78,2011-08-29 18:52:56
3755625,278,2011-08-29 18:52:59
3755625,83,2011-08-29 18:53:02
3755625,84,2011-08-29 18:53:02
3755625,85,2011-08-29 18:53:05
3755625,92,2011-08-29 18:53:09
3755625,111,2011-08-29 18:53:22
3755625,113,2011-08-29 18:53:22
3755625,114,2011-08-29 18:53:26
3755625,127,2011-08-29 18:53:32
3755625,134,2011-08-29 18:56:29
3755625,43,2011-08-31 08:00:00
3755625,136,2011-09-05 08:00:00
3759564,23,2011-08-11 08:00:00
3759564,25,2011-08-22 18:20:18
3759564,189,2011-08-22 18:20:24
3759564,26,2011-08-22 18:20:43
3759564,27,2011-08-22 18:20:50
3759564,28,2011-08-22 18:20:50
3759564,36,2011-08-22 18:21:26
3759564,35,2011-08-22 18:21:26
3759564,43,2011-08-31 08:00:00
3759564,47,2011-12-13 19:08:52
3759564,48,2011-12-13 19:08:56
3759564,53,2011-12-13 19:09:02
3759564,47,2012-10-12 19:26:29
3759564,53,2012-10-19 22:15:20
3759564,63,2012-10-19 22:15:33
3759564,66,2012-10-19 22:15:35
3759564,278,2012-10-19 22:16:23
3759564,84,2012-10-19 22:16:25
3759564,83,2012-10-19 22:16:25
3759564,85,2012-10-19 22:16:26
3759564,113,2013-02-26 00:28:07
3759564,127,2013-02-26 00:28:18
3759564,136,2013-02-28 17:59:53
3759564,134,2013-02-28 17:59:53
3768744,23,2011-08-23 08:00:00
3768744,28,2011-08-30 20:49:01
3768744,36,2011-08-30 20:49:55
3768744,43,2011-09-07 08:00:00
3768744,26,2011-10-18 20:20:03
3768744,189,2011-10-18 20:20:03
3768744,35,2011-10-18 20:20:03
3768744,25,2011-10-18 20:20:03
3768744,27,2011-10-18 20:20:03
3768744,47,2011-10-31 23:10:08
3768744,48,2011-10-31 23:10:09
3768744,53,2011-10-31 23:10:13
3768744,63,2011-10-31 23:10:14
3768744,66,2011-10-31 23:10:15
3768744,78,2011-10-31 23:10:18
3768744,278,2011-10-31 23:10:19
3768744,84,2011-10-31 23:10:20
3768744,83,2011-10-31 23:10:20
3768744,85,2011-10-31 23:10:21
3768744,92,2011-10-31 23:10:22
3768744,111,2011-10-31 23:10:25
3768744,113,2011-10-31 23:10:25
3790242,23,2011-08-24 08:00:00
3790242,25,2011-08-30 00:15:50
3790242,189,2011-08-30 00:15:56
3790242,26,2011-08-30 00:16:00
3790242,27,2011-08-30 00:20:49
3790242,35,2011-08-30 00:21:22
3790242,28,2011-08-30 08:00:00
3790242,36,2011-08-30 08:00:00
3790242,43,2011-09-05 08:00:00
3790242,47,2011-09-23 00:01:07
3790242,48,2011-09-23 23:56:54
3790242,53,2011-09-23 23:56:56
3790242,63,2011-09-23 23:56:59
3790242,66,2011-09-23 23:57:01
3790242,78,2011-09-23 23:57:12
3790242,278,2011-09-23 23:57:13
3790242,84,2011-09-23 23:57:15
3790242,83,2011-09-23 23:57:15
3790242,85,2011-09-23 23:57:17
3790242,92,2011-09-23 23:57:21
3790242,111,2011-09-23 23:57:27
3790242,113,2011-09-23 23:57:27
3790242,114,2011-09-27 20:54:20
3790242,127,2011-09-27 20:54:34
3790242,134,2011-09-27 23:58:41
3790242,136,2011-10-03 08:00:00
3803603,23,2011-08-29 08:00:00
3803603,25,2011-09-01 21:37:59
3803603,26,2011-09-01 21:38:10
3803603,28,2011-09-01 21:39:52
3803603,27,2011-09-01 21:39:52
3803603,36,2011-09-01 21:40:03
3803603,35,2011-09-01 21:40:03
3803603,43,2011-09-14 08:00:00
3803603,189,2011-09-28 00:48:46
3803603,47,2011-09-28 00:48:56
3803603,48,2011-09-28 00:48:56
3803603,53,2011-09-28 00:48:58
3803603,63,2011-09-28 00:48:59
3803603,66,2011-09-28 00:49:00
3803603,78,2011-09-28 00:49:03
3803603,278,2011-09-28 00:49:05
3803603,84,2011-09-28 00:49:06
3803603,83,2011-09-28 00:49:06
3803603,85,2011-09-28 00:49:07
3803603,92,2011-09-28 00:49:07
3803603,111,2011-09-28 00:49:08
3803603,113,2011-09-28 00:49:08
3803603,114,2011-09-28 01:04:42
3804794,23,2011-08-29 08:00:00
3804794,25,2011-09-01 22:47:22
3804794,26,2011-09-01 22:47:27
3804794,189,2011-09-08 19:13:47
3804794,27,2011-09-08 19:17:08
3804794,28,2011-09-08 19:17:10
3804794,36,2011-09-08 19:17:36
3804794,35,2011-09-08 19:17:36
3804794,43,2011-09-21 08:00:00
3820370,23,2011-09-01 08:00:00
3820370,25,2011-09-08 19:41:08
3820370,26,2011-09-08 19:41:17
3820370,27,2011-09-08 19:41:32
3820370,28,2011-09-08 19:41:32
3820370,35,2011-09-08 19:41:42
3820370,36,2011-09-08 19:41:42
3820370,43,2011-09-21 08:00:00
3820370,189,2011-10-06 23:13:59
3820370,47,2011-10-06 23:14:03
3820370,48,2011-10-06 23:14:04
3820370,53,2011-10-06 23:14:05
3820370,66,2011-10-06 23:14:07
3820370,63,2011-10-06 23:14:07
3820370,78,2011-10-06 23:14:09
3820370,278,2011-10-06 23:14:10
3820370,84,2011-10-06 23:14:10
3820370,83,2011-10-06 23:14:10
3820370,85,2011-10-06 23:14:11
3820370,92,2011-10-06 23:14:11
3820370,111,2011-10-06 23:14:13
3820370,113,2011-10-06 23:14:13
3820370,114,2011-10-24 16:39:37
3820370,127,2011-10-24 16:39:44
3820370,134,2011-10-24 16:39:48
3820370,136,2011-10-25 08:00:00
3833062,23,2011-09-06 08:00:00
3833062,28,2011-09-12 17:22:30
3833062,36,2011-09-12 17:22:46
3833062,25,2011-09-20 01:02:12
3833062,26,2011-09-20 01:02:13
3833062,189,2011-09-20 01:02:13
3833062,43,2011-09-20 01:02:13
3833062,53,2011-09-20 01:02:13
3833062,27,2011-09-20 01:02:13
3833062,47,2011-09-20 01:02:13
3833062,35,2011-09-20 01:02:13
3833062,48,2011-09-20 01:02:13
3833062,63,2011-09-20 01:02:16
3833062,66,2011-09-20 01:02:18
3833062,78,2011-09-20 01:05:58
3833062,278,2011-09-20 01:05:59
3833062,84,2011-09-20 01:06:01
3833062,83,2011-09-20 01:06:01
3833062,85,2011-10-26 17:11:22
3833062,92,2011-10-26 17:11:23
3833062,111,2011-10-26 17:11:25
3833062,113,2011-10-26 17:11:25
3833062,114,2011-10-26 18:16:05
3833062,127,2011-10-28 16:41:14
3833062,134,2011-10-28 16:42:50
3833062,136,2011-10-28 16:42:50
3833827,23,2011-09-06 08:00:00
3833827,25,2011-09-12 18:05:04
3833827,26,2011-09-12 18:05:09
3833827,27,2011-09-12 18:09:16
3833827,28,2011-09-12 18:09:16
3833827,189,2011-09-12 18:09:31
3833827,36,2011-09-12 18:10:19
3833827,35,2011-09-12 18:10:19
3833827,47,2011-09-14 00:46:59
3833827,48,2011-09-14 00:47:04
3833827,53,2011-09-14 00:47:09
3833827,43,2011-09-21 08:00:00
3833827,47,2011-09-23 18:32:07
3833827,48,2011-09-23 18:32:10
3833827,53,2011-09-23 18:32:13
3833827,63,2011-11-04 01:59:40
3833827,66,2011-11-04 01:59:44
3833827,78,2011-11-04 01:59:49
3833827,278,2011-11-04 01:59:50
3833827,84,2011-11-04 01:59:51
3833827,83,2011-11-04 01:59:51
3833827,85,2011-11-04 01:59:53
3833827,92,2011-11-04 01:59:55
3833827,111,2011-11-04 01:59:57
3833827,113,2011-11-04 01:59:57
3833827,114,2011-11-08 00:17:42
3833827,127,2011-11-08 00:17:46
3833827,136,2011-11-08 00:20:06
3833827,134,2011-11-08 00:20:06
3834561,23,2011-08-29 08:00:00
3834561,36,2011-09-12 08:00:00
3834561,25,2011-09-12 18:08:38
3834561,26,2011-09-12 18:09:01
